"","target_id","ext_gene","pval","qval","test_stat","rss","degrees_free","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq"
"1","ENSG00000274058","TMPRSS11E",1.45177228257766e-09,1.17564519443139e-05,62.0947230564724,222.85204204002,10,5.79693894583572,7.71606991200538,0.0111708374291716,5.85335658467663,1.7726745699351,5.85335658467663
"2","ENSG00000135390","ATP5MC2",2.03236654028513e-08,8.22905212161448e-05,56.0233164996699,150.610395712819,10,5.04331997211137,4.42247182750042,0.0502505742339759,3.91318089189284,2.06367030316563,3.91318089189284
"3","ENSG00000198695","MT-ND6",6.31257196472031e-07,0.00107914977294037,47.9597649215475,2.92089206945945,10,10.7490369509707,0.0792092041504229,3.10652487259906e-05,0.0768345155265226,0.202728583543495,0.202728583543495
"4","ENSG00000168421","RHOH",6.66306355236092e-07,0.00107914977294037,47.8311830986225,111.580701649916,10,6.03708990608336,2.8632928856553,0.032073602240323,2.90426065170483,1.68403121117256,2.90426065170483
"5","ENSG00000143546","S100A8",5.04011597603362e-07,0.00107914977294037,48.4947726390751,3.73987218115867,10,10.946053244335,0.105075818534391,5.43387423366888e-05,0.098363350235523,0.181003997330171,0.181003997330171
"6","ENSG00000105697","HAMP",1.41435383729256e-06,0.00190890622906586,46.0334676918328,181.001523914581,10,4.06413730549733,4.9986071638734,0.00942541156403625,4.75377258618809,2.46277214182004,4.75377258618809
"7","ENSG00000149573","MPZL2",1.7066207236143e-06,0.00197431637426122,45.5827951006723,140.393909136091,10,4.05211294349308,4.48542309975333,0.00600418581284982,3.68857237040007,2.46669378398495,3.68857237040007
"8","ENSG00000205649","HTN3",2.22546681630799e-06,0.00200242558649579,44.9444712921862,28.6013892962157,10,8.93190069995903,0.736580037533167,0.0001697741873292,0.752498365186768,0.530465770413013,0.752498365186768
"9","ENSG00000282967","HTN3",2.22546681630799e-06,0.00200242558649579,44.9444712921862,28.6013892962157,10,8.93190069995903,0.736580037533167,0.0001697741873292,0.752498365186768,0.530465770413013,0.752498365186768
"10","ENSG00000171867","PRNP",2.90049652214004e-06,0.002348822083629,44.3056884915148,147.634542839435,10,4.23187122381689,4.02358455486041,0.00802758519350311,3.87709196321269,2.40170704023165,3.87709196321269
"11","ENSG00000169035","KLK7",3.23883243886873e-06,0.00238436955363263,44.0391204903999,148.027666011412,10,5.2581903676699,4.21567914852982,0.00357789348712574,3.89188700155003,1.97930937084598,3.89188700155003
"12","ENSG00000143110","C1orf162",4.91774008278718e-06,0.00331865493253421,43.0271542348959,155.159250897691,10,3.96249080434853,4.64086832490892,0.0130381199283551,4.07010006158982,2.49318782086818,4.07010006158982
"13","ENSG00000183648","NDUFB1",6.15301094432657e-06,0.00373146123022362,42.4821848870835,133.16570794375,10,5.02013176651054,3.61695285586836,0.0390438510461722,3.46531688431567,2.07323990092578,3.46531688431567
"14","ENSG00000111775","COX6A1",6.45103201075953e-06,0.00373146123022362,42.3669776665487,125.449928867014,10,5.63665317415032,3.47764242373911,0.00227128260665414,3.29904263494636,1.8339219955636,3.29904263494636
"15","ENSG00000004660","CAMKK1",7.08828426183076e-06,0.00382672839682036,42.1373304328589,136.398566483086,10,5.02844558751343,4.00777843555234,0.0675971461387826,3.52183881394244,2.06978965000581,3.52183881394244
"16","ENSG00000213390","ARHGAP19",9.15915319560053e-06,0.00436298956341018,41.5111790337897,164.97219652167,10,4.3880663272252,5.758377663311,0.0757656457264752,4.26560794694906,2.33964002531377,4.26560794694906
"17","ENSG00000282017","",8.95707100310473e-06,0.00436298956341018,41.5657601868174,3.40262018429683,10,15.1841721222348,0.0889852620803659,3.75130157966636e-07,0.0895422612987061,0.0144775594347994,0.0895422612987061
"18","ENSG00000107829","FBXW4",1.32937752227935e-05,0.00448554132309089,40.5975100515911,151.954406654388,10,4.01019350625554,4.59695440227506,0.0154105332493527,3.98338964186613,2.47972175648525,3.98338964186613
"19","ENSG00000198918","RPL39",1.31166094228441e-05,0.00448554132309089,40.6304902295581,112.829295715789,10,6.3803108448788,3.06150216856067,0.00320304444624918,2.96598894807451,1.54539633502922,2.96598894807451
"20","ENSG00000064601","CTSA",1.11068383002783e-05,0.00448554132309089,41.0388543037101,134.619009288375,10,6.19805266221729,3.79062681017861,0.0676864613611195,3.4749190462277,1.62225792246966,3.4749190462277
"21","ENSG00000162385","MAGOH",1.02774878656263e-05,0.00448554132309089,41.2291030081951,160.614268196603,10,4.02435101942205,4.98282701336632,0.00560830162665563,4.221082966705,2.47543895044338,4.221082966705
"22","ENSG00000139572","GPR84",1.20040990178404e-05,0.00448554132309089,40.8482163437803,169.388811371383,10,5.41862665601831,4.52175421807482,0.00212851645838503,4.45547178278854,1.91752343697127,4.45547178278854
"23","ENSG00000168894","RNF181",1.26187927866982e-05,0.00448554132309089,40.7255697450161,119.894248401856,10,4.13201787056221,3.58005932168547,0.0624288653099132,3.09268293473894,2.4393108135594,3.09268293473894
"24","ENSG00000204370","SDHD",1.0545162646192e-05,0.00448554132309089,41.1660923117614,139.706871669463,10,4.54607619406566,4.70735322685749,0.0773469054139585,3.59914971746666,2.27847614795102,3.59914971746666
"25","ENSG00000198899","MT-ATP6",1.6078979081983e-05,0.00465027045021065,40.1292993122714,2.93675607018802,10,12.3439121587212,0.0775150111456676,6.29595939564668e-06,0.0772767585192365,0.0778441516040548,0.0778441516040548
"26","ENSG00000158526","TSR2",1.55765984007958e-05,0.00465027045021065,40.2075155767484,137.016943331822,10,3.58518262731658,4.0269028674452,0.0186554561175204,3.58705357893042,2.58836699589809,3.58705357893042
"27","ENSG00000151465","CDC123",1.56638079302177e-05,0.00465027045021065,40.1937608962276,140.421819531354,10,4.9012157740546,3.82032197571824,0.00421891337147773,3.69109212692732,2.12445667564694,3.69109212692732
"28","ENSG00000186103","ARGFX",1.57820536936737e-05,0.00465027045021065,40.1752313755576,122.252146473223,10,3.91153521248478,3.87448989293782,0.0966235879114422,3.12053816138391,2.5070688915578,3.12053816138391
"29","ENSG00000142235","LMTK3",1.75572184887728e-05,0.00473927851073606,39.9124069004811,167.80516646668,10,4.26948038547542,5.50922734583205,0.0298077477061115,4.38611768562756,2.38693272575306,4.38611768562756
"30","ENSG00000140307","GTF2A2",1.74898739832486e-05,0.00473927851073606,39.9218894189683,123.086872504048,10,4.58523428570105,3.32046569481153,0.0125668020196301,3.2265614217711,2.26281066524975,3.2265614217711
"31","ENSG00000174876","AMY1B",1.82058327306671e-05,0.00475583333719169,39.8228723319545,207.843755137101,10,5.06519642489377,6.22732635900563,0.0110730182706041,5.45849948533731,2.05480305245273,5.45849948533731
"32","ENSG00000198763","MT-ND2",2.2214676375437e-05,0.0050566883755911,39.330900816212,2.66432150189221,10,12.8134314527597,0.0687868107273561,4.43396112962585e-06,0.0701092897728758,0.0580372730770746,0.0701092897728758
"33","ENSG00000198242","RPL23A",2.19463462057455e-05,0.0050566883755911,39.3609817284016,156.50062240989,10,5.57754169741375,4.71022263160324,0.0400248440356156,4.07841258780361,1.85660404539483,4.07841258780361
"34","ENSG00000167656","LY6D",2.19341000358075e-05,0.0050566883755911,39.3623632125295,134.406780947825,10,4.5835824784961,4.55234564587311,0.0532922708356354,3.48372828042293,2.26348348575851,3.48372828042293
"35","ENSG00000240065","PSMB9",2.17416743886789e-05,0.0050566883755911,39.3841710874011,166.673985485369,10,2.83376117633452,4.47741120746366,0.0366079747982858,4.34954953797459,2.53851556902108,4.34954953797459
"36","ENSG00000169612","RAMAC",2.2945012119239e-05,0.0050566883755911,39.2508067576421,157.730326553768,10,3.90944420992235,4.87439126603304,0.00717406165267279,4.14362400555175,2.50764508366204,4.14362400555175
"37","ENSG00000178896","EXOSC4",2.37285945014154e-05,0.0050566883755911,39.1676214762124,145.276724122535,10,3.68201377914634,4.47689046885518,0.0117268991946661,3.81134478824046,2.56798377079995,3.81134478824046
"38","ENSG00000163220","S100A9",2.33612510040913e-05,0.0050566883755911,39.2062760935471,3.2488544981878,10,11.2299082105705,0.0848865407081158,3.0517862868444e-05,0.0854656531420737,0.153308135505671,0.153308135505671
"39","ENSG00000181061","HIGD1A",2.47677795544435e-05,0.00507995766767638,39.0613840744011,129.356849148129,10,5.4383138603534,3.86652917573317,0.0141042978158603,3.39002331134543,1.9099710311695,3.39002331134543
"40","ENSG00000119013","NDUFB3",2.50924063604662e-05,0.00507995766767638,39.0290964225761,133.995261504192,10,4.56857475529289,3.73758103054601,0.0321039288231566,3.49408716339242,2.2695496562654,3.49408716339242
"41","ENSG00000249072","",2.72878319499364e-05,0.00513899681699035,38.8209797924749,3.43854246582792,10,13.8264012074329,0.0913681545434182,1.61314340088097e-06,0.0904863464836497,0.0309135068361726,0.0904863464836497
"42","ENSG00000122783","CYREN",2.66977163121697e-05,0.00513899681699035,38.8752512339865,98.5310879746868,10,5.94664000388352,2.53305907226989,0.0469822032425309,2.54594116451239,1.71744213362592,2.54594116451239
"43","ENSG00000100632","ERH",2.68164224733283e-05,0.00513899681699035,38.8642397628794,143.105796821592,10,3.73775616530324,4.49664953910254,0.00593903302866183,3.76000298859217,2.55424958233065,3.76000298859217
"44","ENSG00000143641","GALNT2",2.95272875970054e-05,0.00531359944356778,38.6250435157768,139.590377226098,10,4.08982205504233,4.10539505009776,0.0296357574237473,3.64379522221042,2.45414547569046,3.64379522221042
"45","ENSG00000229117","RPL41",2.90630455289513e-05,0.00531359944356778,38.6644291508431,32.3357211764662,10,8.39945072792733,0.858829065584309,0.00323140685327465,0.847708624106361,0.682103598447007,0.847708624106361
"46","ENSG00000198886","MT-ND4",3.35724945626177e-05,0.00554836859118527,38.3056108107832,3.09431240683825,10,13.7448940229567,0.0817864215458436,1.4670822795676e-06,0.0814278067818848,0.032490282496621,0.0814278067818848
"47","ENSG00000139266","MARCHF9",3.35561637648758e-05,0.00554836859118527,38.3068224709449,129.983595034488,10,4.29687922569578,3.89169540514911,0.0957211887617183,3.3248997331985,2.37605159277664,3.3248997331985
